ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00004^Manneo Whitlock^Γυναίκα^Goliath^Fighter^-^2^1/4^Σκοπός^Guardians^Thundermount^Anvil Head (SET-035)^Ουδέτερη^17^23^Greatsword^+5^2d6+3 τέμνον^-^-^βαρίδια ρίψης; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Κάθεται πάνω σε σωρό μπάζων, τρώει, και κοιτάει το στόμιο ενός shaft.^Μιλάει γρήγορα όταν λέει ψέματα και αργά όταν λέει αλήθεια, και το ξέρει.
SL-00012^Rhys Hollis^Άνδρας^Half-Elf^Artificer^Armorer^7^3^Ιχνηλάτης θηρίων^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερος^17^77^Steel Defender + warhammer^+7^1d8+4 τέμνον^Catapult; Absorb Elements; Invisibility; Faerie Fire^-^πρωτότυπο που δεν δούλεψε ποτέ; κομμάτι λιωμένης ράγας; κατάστιχο με κωδικοποιημένα όλα τα χρέη της κάτω πόλης^Φράζει την είσοδο ενός shaft με το σώμα του, λέει στο συνεργείο να πάει σπίτι και αρνείται να εξηγήσει.^Έχει μάθει να χαμηλώνει τη φωνή του όταν λέει κάτι αληθινό.
SL-06557^Muri Nornfield^Γυναίκα^Half-Orc^Fighter^-^2^1/4^Σχοινάς^Independent^Thundermount^Thunder Camp (SET-032)^Φιλική^17^18^Longsword^+5^1d8+3 τέμνον^-^-^σφυρίχτρα αξιωματικού σε φθαρμένο κορδόνι; σφραγισμένο assay με αδύνατη ένδειξη; σύμβολο ενός Circle που δεν συνεδριάζει πια^Ανασύρει ένα πτώμα από shaft χωρίς βοήθεια και χωρίς σχόλιο.^Γελάει πριν ανακοινώσει άσχημα νέα και δεν μπορεί να το σταματήσει.
SL-06561^Skorr Ravensmere^Άνδρας^Orc^Wizard^Order of Scribes^11^7^Μεταφορέας μεταλλεύματος^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερος^13^95^Fire Bolt^+9^310 fire^Fly; Sleep; Misty Step; Dispel Magic^-^focus από λιωμένο γυαλί της Otherside; κομμάτι λιωμένης ράγας; νόμισμα στραβωμένο από βολή που δεν αυτόν πέτυχε^Κάνει καταμέτρηση που βγαίνει κάθε φορά διαφορετική.^Επαναλαμβάνει ως ερώτηση το τελευταίο που του είπαν, κερδίζοντας ένα δευτερόλεπτο σκέψης.
SL-06567^Rhys Dural^Άνδρας^Half-Elf^Cleric^Grave Domain^4^1^Υπάλληλος πύλης^Independent^Thundermount^Slag Cut (SET-036)^Ουδέτερος^17^36^Ritual sickle^+5^1d6+3 τέμνον^Guiding Bolt; Shield of Faith; Healing Word; Bless^-^λίστα ονομάτων που διαβάζεται φωναχτά κάθε αυγή; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Κάνει καταμέτρηση που βγαίνει κάθε φορά διαφορετική.^Δεν μπορεί να πει αριθμό χωρίς να πει και τι αριθμεί.
SL-06582^Dov Longbarrow^Άνδρας^Human^Sorcerer^Clockwork Sorcery^7^4^Κλεπταποδόχος^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Ουδέτερος^12^56^Ray of Frost^+7^2d8 cold^Absorb Elements; Burning Hands; Chromatic Orb; Shatter^-^δαχτυλίδι που ζεσταίνεται όταν λέει ψέματα; λάμπα με ραγισμένο δοχείο; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Αρνείται να υπογράψει ένα assay που έχει ήδη διαβάσει.^Χρησιμοποιεί λόγια γραμματική και χυδαίο λεξιλόγιο στην ίδια ανάσα.
SL-06584^Heskan Netherby^Άνδρας^Dragonborn^Fighter^Eldritch Knight^9^5^Λαθρέμπορος^Drifters^Thundermount^Deep Cut (SET-027)^Φιλικός^19^106^Lance (mounted)^+9^1d12+5 διατρητικό^-^-^θώρακας επισκευασμένος στο πεδίο; λάμπα με ραγισμένο δοχείο; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Κουβαλάει λάμπα σε ένα shaft που όλοι οι άλλοι έχουν εγκαταλείψει.^Μετράει με ρυθμό που ταιριάζει σε τραγούδι δουλειάς, χωρίς να το τραγουδάει ποτέ.
SL-06588^Aldric Farthing^Άνδρας^Human^Ranger^Beast Master^3^1/2^Περαματάρης^Thundermount Guild^Thundermount^Thunder Camp (SET-032)^Φιλικός^15^26^Shortsword pair^+5^1d6+3 διατρητικό^Ensnaring Strike; Fog Cloud; Cure Wounds; Goodberry^-^nightglass δοκιμασμένο με δεμένα μάτια; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; λίστα routes που δεν υπάρχουν πια^Μετράει το συνεργείο βγαίνοντας από το ορυχείο και βρίσκει έναν λιγότερο.^Σταματάει για να διαλέξει ανάμεσα σε δύο λέξεις και πάντα παίρνει την πιο ωμή.
SL-06590^Lyle Quarrick^Άνδρας^Halfling^Rogue^Thief^10^5^Επικαλητής καταιγίδας^Independent^Thundermount^Anvil Head (SET-035)^Ουδέτερος^15^84^Hand crossbow (Sneak Attack)^+9^1d6+5 + 5d6 διατρητικό^-^-^φλασκί λαδιού λάμπας χωρίς λάμπα; σακί με ακατέργαστο crystalline ore; shard με μήνυμα που δεν έχει παίξει ποτέ^Στέκεται εντελώς ακίνητος σε μια στοά, ακούγοντας, και κάνει νόημα για ησυχία.^Επαναλαμβάνει χαρούμενα κουτσομπολιά ως γεγονότα και διορθώνεται αργότερα, δημόσια.
SL-06592^Heskan Dunmarrow^Άνδρας^Dragonborn^Wizard^School of Abjuration^4^1^Αγγελιοφόρος μηνυμάτων^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Ουδέτερος^13^28^Fire Bolt^+5^110 fire^Detect Magic; Grease; Sleep; Magic Missile^-^θήκη με 5 scrolls; σφραγισμένο assay με αδύνατη ένδειξη; σύμβολο ενός Circle που δεν συνεδριάζει πια^Κόβει δείγμα crystalline και τσεπώνει το μισό.^Μιλάει τη γραφειοκρατική του shield-district και δεν έχει καταλάβει ότι δεν είναι παγκόσμια.
SL-06599^Tally Hearthstone^Γυναίκα^Awakened Construct^Barbarian^Path of the Zealot^9^5^Φύλακας των τραγουδιών^Thundermount Guild^Thundermount^Slag Shafttown (SET-033)^Ουδέτερη^16^107^Handaxe pair^+9^1d6+5 τέμνον^-^-^greatsword με χαυλιόδοντα αγριόχοιρου; σακί με ακατέργαστο crystalline ore; απλήρωτη επικήρυξη για τέρας ήδη νεκρό^Κάθεται πάνω σε σωρό μπάζων, τρώει, και κοιτάει το στόμιο ενός shaft.^Μιλάει όσο δουλεύει και κόβεται στη μέση όταν συγκεντρώνεται· δεν τελειώνει ποτέ αυτές τις προτάσεις.
SL-06609^Sabel Underhill^Γυναίκα^Aasimar^Bard^College of Dance^15^10^Φωνή της κοιλάδας^Independent^Thundermount^Slag Shafttown (SET-033)^Ουδέτερη^15^141^Hand crossbow^+10^1d6+5 διατρητικό^Dispel Magic; Hold Person; Major Image; Invisibility^-^βιβλίο με τραγούδια άλλων, χωρίς αναφορά; σακί με ακατέργαστο crystalline ore; ανοιχτό ποτέ γράμμα με παραλήπτη το party^Χτυπάει μετάλλευμα με ρυθμό που τελικά αποδεικνύεται σήμα.^Μιλάει ελάχιστα· όταν το κάνει, η φωνή είναι πιο νεανική απ' ό,τι περιμένατε και ενοχλείται που το προσέξατε.
SL-06610^Ruun Farthing^Άνδρας^Goliath^Ranger^Gloom Stalker^5^2^Κλεπταποδόχος^Guardians^Thundermount^Slag Head (SET-034)^Ουδέτερος^17^46^Shortsword pair^+7^1d6+4 διατρητικό^Silence; Hunter's Mark; Pass Without Trace; Goodberry^-^πυξίδα Drifter's Road; κομμάτι λιωμένης ράγας; debt-token από τους Lifeweavers^Πίνει μόνος σε ταβέρνα γεμάτη με το δικό του συνεργείο.^Μιλάει για τον εαυτό του σε τρίτο πρόσωπο όταν συζητάει τη δουλειά.
SL-06617^Iseult Quill^Γυναίκα^Half-Elf^Rogue^Assassin^5^2^Καπετάνιος route^Independent^Thundermount^Deep Cut (SET-027)^Ουδέτερη^15^41^Shortsword (Sneak Attack)^+7^1d6+4 + 3d6 διατρητικό^-^-^ζευγάρι μαυρισμένα shortswords; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; απλήρωτη επικήρυξη για τέρας ήδη νεκρό^Πετιέται έξω από ταβέρνα, γελώντας, κρατώντας ακόμα το ποτό κάποιου άλλου.^Καθαρίζει τον λαιμό της πριν από κάθε άρνηση, που κάνει τις αρνήσεις ορατές από μακριά.
SL-06632^Raiann Vexley^Γυναίκα^Dragonborn^Sorcerer^Clockwork Sorcery^9^6^Υπάλληλος επικηρύξεων^Guardians^Thundermount^Anvil Head (SET-035)^Φιλική^14^76^Fire Bolt^+9^210 fire^Absorb Elements; Fireball; Fly; Mirror Image^-^ουλή που σχηματίζει αστερισμό; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Κάνει καταμέτρηση που βγαίνει κάθε φορά διαφορετική.^Προφέρει κάθε αρκανό όρο με οδυνηρή ακρίβεια και όλα τα υπόλοιπα πρόχειρα.
SL-06633^Tessy Cain^Γυναίκα^Halfling^Bard^College of Valor^12^8^Πρεσβύτερος του Circle^Thundermount Guild^Thundermount^Anvil Head (SET-035)^Εχθρική^15^107^Hand crossbow^+9^1d6+5 διατρητικό^Charm Person; Fear; Hypnotic Pattern; Shatter^-^βιβλίο με τραγούδια άλλων, χωρίς αναφορά; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; παιδικό γράμμα με παραλήπτη κάποιον του party^Φράζει την είσοδο ενός shaft με το σώμα της, λέει στο συνεργείο να πάει σπίτι και αρνείται να εξηγήσει.^Λέει «εμείς» για τις αποφάσεις και «εγώ» για τα λάθη.
SL-06635^Greta Orrick^Γυναίκα^Human^Bard^College of Glamour^7^4^Φύλακας του περάσματος^Guardians^Thundermount^Deep Cut (SET-027)^Ουδέτερη^15^63^Hand crossbow^+7^1d6+4 διατρητικό^Enhance Ability; Charm Person; Hold Person; Shatter^-^δέρμα τυμπάνου από θηρίο που έχει πια εξαφανιστεί; σφραγισμένο assay με αδύνατη ένδειξη; πορτρέτο κάποιου που το party θα συναντήσει αργότερα^Λύνει μια διαφορά μεροκάματου πληρώνοντας τη διαφορά από την τσέπη της.^Βουβη από παιδί· χειρονομεί με άνεση και περιμένει να προλαβαίνετε.
SL-06637^Kansif Sunder^Γυναίκα^Half-Orc^Sorcerer^Draconic Sorcery^3^1/2^Συντηρητής shield^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Εχθρική^13^21^Ray of Frost^+5^1d8 cold^Burning Hands; Chromatic Orb; Absorb Elements; Magic Missile^-^γάντι που κρύβει χέρι που δεν φαίνεται πια σωστό; χρονόμετρο έκρηξης, ακόμα κουρδισμένο; συντεταγμένες προς ένα άγνωστο από τα 108 Wonders^Κάνει καταμέτρηση που βγαίνει κάθε φορά διαφορετική.^Μετράει ως το τρία ψιθυριστά πριν απαντήσει σε κάτι δύσκολο.
SL-06643^Iron-Six Draye^Άνδρας^Awakened Construct^Warlock^The Fiend^6^4^Φύλακας των τραγουδιών^Independent^Thundermount^Anvil Head (SET-035)^Εχθρικός^14^65^Pact blade^+7^1d8+4 τέμνον^Arms of Hadar; Shatter; Darkness; Invisibility^-^σφραγίδα που ξανανοίγει μόνη της; σακί με ακατέργαστο crystalline ore; εικόνα σε shard, ενός τόπου που κανείς δεν αναγνωρίζει^Κάνει καταμέτρηση που βγαίνει κάθε φορά διαφορετική.^Δεν χρησιμοποιεί ποτέ ονόματα, μόνο «εσύ» και «αυτοί», ακόμα και για τους απόντες.
SL-06653^Brynn Dunwich^Γυναίκα^Half-Elf^Cleric^Trickery Domain^9^6^Καπετάνιος σχοινιών^Thundermount Guild^Thundermount^Slag Shafttown (SET-033)^Ουδέτερη^19^78^Ritual sickle^+9^1d6+5 τέμνον^Guiding Bolt; Beacon of Hope; Mass Healing Word; Shield of Faith^-^ραγισμένο field-bowl (σύμβολο Mender's Bowl); σακί με ακατέργαστο crystalline ore; πειθαρχική αναφορά, ανοιχτή ακόμα^Στέκεται εντελώς ακίνητη σε μια στοά, ακούγοντας, και κάνει νόημα για ησυχία.^Συγχρονίζει τις προτάσεις της με την αναπνοή και ξεμένει από αέρα στη μέση της σκέψης.
SL-06655^Elara Whitlock^Γυναίκα^Half-Elf^Fighter^Battle Master^9^5^Μηχανικός shield^Independent^Thundermount^Anvil Head (SET-035)^Ουδέτερη^19^107^Halberd^+9^1d10+5 τέμνον^-^-^Guardian lance; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Ανασύρει ένα πτώμα από shaft χωρίς βοήθεια και χωρίς σχόλιο.^Τικ να αγγίζει τον λαιμό της πριν μιλήσει, από τραύμα που έχει κλείσει προ πολλού.
SL-06664^Adrie Larkspur^Γυναίκα^Elf^Paladin^Oath of Vengeance^12^7^Σφραγιστής των scars^Thundermount Guild^Thundermount^Deep Cut (SET-027)^Ουδέτερη^20^154^Longsword (Divine Smite)^+9^1d8+5 + 2d8 radiant^Cure Wounds; Divine Favor; Misty Step; Compelled Duel^-^greatsword που δεν του δόθηκε ποτέ όνομα; δείγμα πυρήνα με ετικέτα σε γραφικό χαρακτήρα που κανείς δεν αναγνωρίζει; σύμβολο ενός Circle που δεν συνεδριάζει πια^Μετράει το συνεργείο βγαίνοντας από το ορυχείο και βρίσκει έναν λιγότερο.^Επαναλαμβάνει τους αριθμούς δύο φορές, συνήθεια από δουλειά που δεν κάνει πια.
SL-06693^Nyla Fallowfield^Γυναίκα^Half-Elf^Artificer^Armorer^3^1/2^Ο παράξενος του χωριού^Thundermount Guild^Thundermount^Slag Shafttown (SET-033)^Ουδέτερη^16^28^Thunder Gauntlets^+5^1d8+3 θλαστικό^Absorb Elements; Faerie Fire; Catapult; Cure Wounds^-^σχεδιάγραμμα σχολιασμένο από τρία διαφορετικά χέρια; κομμάτι λιωμένης ράγας; ένταλμα με τη δική της περιγραφή πάνω^Μαλώνει με έναν εκτιμητή της Guild για έναν αριθμό που είναι φανερά λάθος.^Μιλάει τέλεια την τοπική γλώσσα αλλά σκέφτεται σε άλλη, και φαίνεται στη σειρά των λέξεων.
