ID^Name^Gender^Ancestry^Class^Subclass^Level^CR^Role^Faction^Region^Settlement^Disposition^AC^HP^Main_Attack^Attack_Bonus^Damage^Key_Spells^Constellation^Notable_Items^First_Met^Speech_Quirks
SL-00001^Temperance Zell^Γυναίκα^Tiefling^Druid^-^1^1/8^Παραγιός μάγειρα^Guardians^New Grandia^Lower Row (SET-016)^Ουδέτερη^15^11^Starry Form (The Long Shot)^+5^1d8+3 radiant^Goodberry; Entangle; Thunderwave; Healing Word^-^σακούλι με σπόρους εξαφανισμένων χόρτων; κλειδί δωματίου στην πάνω συνοικία; μια χάρη που οφείλει κάποιος τον οποίο το party θα χρειαστεί^Στην κάτω αγορά αγοράζει ακριβώς ένα πράγμα, πολύ προσεκτικά.^Βραχνιάζει μέσα σε μια ώρα κουβέντας και μοιράζει τις προτάσεις της ανάλογα.
SL-04724^Cael Tanglewood^Άνδρας^Human^Sorcerer^Clockwork Sorcery^6^4^Τοπογράφος πεδίου^The Awakened^New Grandia^Mill Quarter (SET-021)^Φιλικός^14^47^Ray of Frost^+7^2d8 cold^Magic Missile; Shatter; Scorching Ray; Mirror Image^-^focus από γυαλί καταιγίδας; ειδοποίηση χρέους ακαδημίας; νόμισμα στραβωμένο από βολή που δεν αυτόν πέτυχε^Στην ουρά για μερίδες του shield-district με χαρτιά που δεν θα σταθούν.^Φωνή κατεστραμμένη από έκθεση σε nanites· κουβαλάει πλακέτα για τις μεγάλες εξηγήσεις.
SL-04727^Toma Vance^Άνδρας^Human^Artificer^-^2^1/4^Καμπανάρης^New Grandia Authority^New Grandia^Old Row (SET-020)^Εχθρικός^16^21^Thunder Gauntlets^+5^1d8+3 θλαστικό^Detect Magic; Absorb Elements; Faerie Fire; Catapult^-^σχεδιάγραμμα σχολιασμένο από τρία διαφορετικά χέρια; ειδοποίηση χρέους ακαδημίας; μια τούφα μαλλιά σε διπλωμένο χαρτί^Καταθέτει καταγγελία για το party σας πριν κάνετε οτιδήποτε.^Υπερβολικά τυπική, προβαρισμένη διατύπωση· καταφεύγει σε αριθμούς κανονισμών όταν δεν αντέχει.
SL-04731^Carric Wrenfield^Άνδρας^Elf^Paladin^Oath of Vengeance^8^4^Ιχνηλάτης θηρίων^New Grandia Authority^New Grandia^Lantern Row (SET-019)^Ουδέτερος^20^86^Warhammer (Divine Smite)^+7^1d8+4 + 2d8 radiant^Bless; Aid; Hunter's Mark; Cure Wounds^-^φθαρμένο από τον δρόμο oath scroll; πλαστό clearance sigil; σφραγισμένο φιαλίδιο με μόνο μια ημερομηνία^Καταθέτει καταγγελία για το party σας πριν κάνετε οτιδήποτε.^Καθαρίζει τον λαιμό του πριν από κάθε άρνηση, που κάνει τις αρνήσεις ορατές από μακριά.
SL-04747^Ilka Ambry^Γυναίκα^Half-Orc^Fighter^Battle Master^6^3^Λοχίας περιμέτρου^New Grandia Authority^New Grandia^Mill Quarter (SET-021)^Ουδέτερη^19^71^Longbow^+7^1d8+4 διατρητικό^-^-^σφυρίχτρα αξιωματικού σε φθαρμένο κορδόνι; δελτία μερίδας για συνοικία όπου δεν επιτρέπεται να μπει; γράμμα που δεν στάλθηκε ποτέ^Στην ουρά για μερίδες του shield-district με χαρτιά που δεν θα σταθούν.^Κρατάει κάθε πρόταση κάτω από έξι λέξεις, πειθαρχία που επέβαλε στον εαυτό της.
SL-04748^Felosial Cask^Γυναίκα^Elf^Druid^Circle of the Moon^4^1^Βοηθός αρχειοφύλακα^The Awakened^New Grandia^Lantern Row (SET-019)^Ουδέτερη^15^32^Produce Flame^+5^1d8+3 τέμνον^Goodberry; Entangle; Faerie Fire; Thunderwave^-^σακούλι σπόρων που κανείς δεν αναγνωρίζει; κλειδί δωματίου στην πάνω συνοικία; ανοιχτό ποτέ γράμμα με παραλήπτη το party^Στην ουρά για μερίδες του shield-district με χαρτιά που δεν θα σταθούν.^Χρησιμοποιεί κυνηγετική ορολογία για κάθε ανθρώπινη συναλλαγή.
SL-04750^Patrin Brack^Άνδρας^Dragonborn^Ranger^Hunter^7^3^Χειριστής θηρίων^New Grandia Authority^New Grandia^Old Terrace (SET-023)^Ουδέτερος^17^62^Hand crossbow^+7^1d6+4 διατρητικό^Silence; Lesser Restoration; Hunter's Mark; Spike Growth^-^σφυρίχτρα κουρδισμένη για ένα μόνο ζώο; πλαστό clearance sigil; παιδικό σχέδιο ενός αστερισμού που κανείς δεν βρίσκει^Πουλάει κάτι σε πάγκο αγοράς που δεν θα έπρεπε νομικά να υπάρχει.^Χρησιμοποιεί κυνηγετική ορολογία για κάθε ανθρώπινη συναλλαγή.
SL-04754^Marrow-Frame Karrow^Άνδρας^Awakened Construct^Cleric^Light Domain^4^1^Παραγιός μάγειρα^Guardians^New Grandia^Lantern Row (SET-019)^Εχθρικός^16^35^Ritual sickle^+5^1d6+3 τέμνον^Shield of Faith; Cure Wounds; Guiding Bolt; Healing Word^-^ραγισμένο field-bowl (σύμβολο Mender's Bowl); δελτίο σειράς από υπηρεσία που δεν υπάρχει πια; σφραγισμένο έγγραφο που ανοίγει μόνο στη Starfall 15^Κατεβάζει μια αναρτημένη ανακοίνωση και τη βάζει πίσω πανομοιότυπη.^Παραλείπει τα άρθρα, δίνοντας σε κάθε πρόταση κοφτό, τηλεγραφικό σχήμα.
SL-04758^Sella Penhallow^Γυναίκα^Human^Rogue^Assassin^9^5^Επιστάτης ανάσυρσης^New Grandia Authority^New Grandia^Lantern Row (SET-019)^Ουδέτερη^17^73^Shortsword (Sneak Attack)^+9^1d6+5 + 5d6 διατρητικό^-^-^μάσκα πιο πολύ μπαλωμένη παρά φορεμένη; φυλλάδιο που υποστηρίζει ότι τα shields ήταν λάθος; γράμμα που δεν στάλθηκε ποτέ^Φράζει ευγενικά τον δρόμο σας, και μόνο τον δικό σας.^Ψεύδισμα που έχει πάψει να κρύβει και δεν δέχεται πειράγματα γι' αυτό.
SL-04769^Kestrel Mourn^Γυναίκα^Human^Rogue^Soulknife^4^1^Υπάλληλος διοδίων^New Grandia Authority^New Grandia^Old Row (SET-020)^Φιλική^16^27^Dagger (Sneak Attack)^+5^1d4+3 + 2d6 διατρητικό^-^-^φιαλίδιο δηλητηρίου επαφής από nanites; απόδειξη για χρέος ήδη πληρωμένο; shard με μήνυμα που δεν έχει παίξει ποτέ^Κατεβάζει μια αναρτημένη ανακοίνωση και τη βάζει πίσω πανομοιότυπη.^Μιλάει τέλεια την τοπική γλώσσα αλλά σκέφτεται σε άλλη, και φαίνεται στη σειρά των λέξεων.
SL-04775^Luga Rookhurst^Γυναίκα^Orc^Wizard^Order of Scribes^11^7^Τεχνικός shield^New Grandia Authority^New Grandia^Lantern Row (SET-019)^Φιλική^14^95^Fire Bolt^+9^310 fire^Hypnotic Pattern; Fireball; Magic Missile; Scorching Ray^-^γυάλινη ράβδος που βουίζει κοντά σε shields; φυλλάδιο που υποστηρίζει ότι τα shields ήταν λάθος; όνομα γραμμένο σε χέρι και ξαναγραμμένο κάθε μέρα^Σταματάει το party σε checkpoint για μια ασυμφωνία στα χαρτιά που τεχνικά υπάρχει.^Προφέρει κάθε αρκανό όρο με οδυνηρή ακρίβεια και όλα τα υπόλοιπα πρόχειρα.
SL-04776^Bekk Bellwether^Άνδρας^Human^Ranger^Fey Wanderer^4^1^Νυχτερινή σκοπιά^Independent^New Grandia^Old Terrace (SET-023)^Ουδέτερος^16^33^Shortsword pair^+5^1d6+3 διατρητικό^Ensnaring Strike; Hunter's Mark; Fog Cloud; Cure Wounds^-^χάρτης πηγών νερού, ενημερωμένος κάθε βδομάδα; πλαστό clearance sigil; μισή σκισμένη χάρτα· το άλλο μισό λείπει^Κρατάει την πόρτα για μια πομπή που δεν έρχεται.^Βουβος από παιδί· χειρονομεί με άνεση και περιμένει να προλαβαίνετε.
SL-04777^Imogen Windrell^Γυναίκα^Human^Cleric^Grave Domain^10^6^Μάγειρας μονοπατιού^Independent^New Grandia^Chandler's Rampart (SET-024)^Φιλική^18^92^Warhammer^+9^1d8+5 θλαστικό^Spiritual Weapon; Dispel Magic; Lesser Restoration; Cure Wounds^-^τελετουργικό δρεπάνι; δελτία μερίδας για συνοικία όπου δεν επιτρέπεται να μπει; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Περιμένει σε προθάλαμο που σας είπαν ότι ήταν άδειος.^Εκκωφαντική ένταση χωρίς ρύθμιση για εσωτερικό χώρο· αποκαλεί τους πάντες με τη δουλειά τους.
SL-04783^Mila Ashcombe^Γυναίκα^Human^Rogue^Assassin^10^5^Λοχίας τείχους^New Grandia Authority^New Grandia^Lantern Row (SET-019)^Ουδέτερη^15^82^Hand crossbow (Sneak Attack)^+9^1d6+5 + 5d6 διατρητικό^-^-^τράπουλα σημαδεμένη, και μάλιστα άσχημα; φυλλάδιο που υποστηρίζει ότι τα shields ήταν λάθος; παιδικό γράμμα με παραλήπτη κάποιον του party^Περιμένει σε προθάλαμο που σας είπαν ότι ήταν άδειος.^Χρησιμοποιεί τις ίδιες τρεις βρισιές εναλλάξ και καμία άλλη.
SL-04799^Keothi Roe^Άνδρας^Goliath^Fighter^-^2^1/4^Καθαριστής τείχους^New Grandia Authority^New Grandia^Lantern Row (SET-019)^Ουδέτερος^18^24^Longbow^+5^1d8+3 διατρητικό^-^-^κόρνα ρήγματος shield; city clearance sigil; γραμμάτιο από faction που αρνείται ότι το εξέδωσε^Στην ουρά για μερίδες του shield-district με χαρτιά που δεν θα σταθούν.^Ελαφρύς τραυλισμός στα σκληρά σύμφωνα που εξαφανίζεται όταν επαναλαμβάνει κάτι που του είπαν.
SL-04802^Soveliss Kessel^Άνδρας^Elf^Rogue^Arcane Trickster^15^9^Αναγνώστης των τριών φεγγαριών^New Grandia Authority^New Grandia^Mill Quarter (SET-021)^Φιλικός^16^131^Dagger (Sneak Attack)^+10^1d4+5 + 8d6 διατρητικό^-^-^Veiled Lantern lockpicks; κλειδί δωματίου στην πάνω συνοικία; κονσέρβα με μια εξομολόγηση χαραγμένη μέσα^Κρατάει την πόρτα για μια πομπή που δεν έρχεται.^Μετράει τις λέξεις του και ξοδεύει καμιά τριανταριά τη μέρα· για τα υπόλοιπα νεύει και χειρονομεί.
SL-04804^Yrsa Vexley^Γυναίκα^Human^Monk^Warrior of the Elements^5^2^Μάρτυρας συμβολαίων^New Grandia Authority^New Grandia^Old Row (SET-020)^Φιλική^14^46^Shortsword^+7^1d6+4 διατρητικό^-^-^ραβδί φθαρμένο σε μύτη από τη μία άκρη; κλειδί δωματίου στην πάνω συνοικία; σπασμένη λεπίδα φυλαγμένη για την επιγραφή της^Στέκεται σε παράθυρο κοιτώντας τη συνοικία από κάτω και μετράει κάτι.^Δεν μπορεί να πει αριθμό χωρίς να πει και τι αριθμεί.
SL-04812^Fitz Sorrow^Άνδρας^Human^Rogue^Soulknife^7^3^Τεχνικός shield^New Grandia Authority^New Grandia^Mill Quarter (SET-021)^Ουδέτερος^16^59^Dagger (Sneak Attack)^+7^1d4+4 + 4d6 διατρητικό^-^-^φιαλίδιο δηλητηρίου επαφής από nanites; κλειδί δωματίου στην πάνω συνοικία; παιδικό γράμμα με παραλήπτη κάποιον του party^Καταθέτει καταγγελία για το party σας πριν κάνετε οτιδήποτε.^Μιλάει δύο γλώσσες στην ίδια πρόταση και θεωρεί ότι παρακολουθείτε.
SL-04823^Perrin Eastmere^Άνδρας^Halfling^Rogue^Assassin^9^5^Ιχνηλάτης θηρίων^Guardians^New Grandia^Old Row (SET-020)^Ουδέτερος^17^71^Dagger (Sneak Attack)^+9^1d4+5 + 5d6 διατρητικό^-^-^σχοινί με κόμπους κάθε μπράτσο; δελτία μερίδας για συνοικία όπου δεν επιτρέπεται να μπει; χάρτης με ένα σημείο κυκλωμένο και χωρίς ετικέτα^Μέσω ενός μεσάζοντα που δεν ξέρει το όνομά του, σε δωμάτιο που είχε φύγει πριν φτάσετε.^Βουβος από παιδί· χειρονομεί με άνεση και περιμένει να προλαβαίνετε.
SL-04839^Ezekiel Brack^Άνδρας^Aasimar^Cleric^Trickery Domain^10^6^Μηχανικός τείχους^Guardians^New Grandia^Old Row (SET-020)^Εχθρικός^17^87^Sacred Flame^+9^1d8+5 τέμνον^Hold Person; Dispel Magic; Mass Healing Word; Bless^-^ιερό σύμβολο λειασμένο από τη χρήση; απόδειξη για χρέος ήδη πληρωμένο; βιβλιάριο μερίδων με εγγραφές σε δύο χέρια^Περιμένει σε προθάλαμο που σας είπαν ότι ήταν άδειος.^Χρησιμοποιεί λόγια γραμματική και χυδαίο λεξιλόγιο στην ίδια ανάσα.
SL-04840^Engong Halloway^Γυναίκα^Half-Orc^Rogue^Thief^11^6^Ανασύρτης ναυαγίων^New Grandia Authority^New Grandia^Old Row (SET-020)^Φιλική^16^106^Dagger (Sneak Attack)^+9^1d4+5 + 6d6 διατρητικό^-^-^ζευγάρι μαυρισμένα shortswords; δελτία μερίδας για συνοικία όπου δεν επιτρέπεται να μπει; τίτλος ιδιοκτησίας για κτίριο που έχει κατεδαφιστεί^Μέσω ενός μεσάζοντα που δεν ξέρει το όνομά της, σε δωμάτιο που είχε φύγει πριν φτάσετε.^Σταματάει για να διαλέξει ανάμεσα σε δύο λέξεις και πάντα παίρνει την πιο ωμή.
